Trial_ID,SppVar,Seedlots,Seed_Class,StockType,Num_Planted,Planting_Comments,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,Survival_est,Damage_Comments,SiteIndex,SiteIndex_Method,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3
1685515,CW,34966,B,CTAIN,2580,,,,,,,,,17,,,,,,,
1662061,LW,63291,A,CTAIN,1500,,,,,,,,,24,,,,,,,
1668333,FDI,48678,B,CTAIN,660,,,,,,,,,16,,,,,,,
1677893,LW,63528,A,CTAIN,675,,,,,,,,,16,,,,,,,
1671778,LW,63528,A,CTAIN,3615,,,,,,,,,18,,,,,,,
1662366,FDI,63586,A,CTAIN,4210,,,,,,,,,18,,,,,,,
1683147,LW,63291,A,CTAIN,970,,,,,,,,,18,,,,,,,
1693871,LW,63493,A,CTAIN,105,,,,,,,,,15,,,,,,,
1661863,BA,39745,B,CTAIN,90,,,,,,,,,28,,,,,,,
1693696,FDI,39219,B,CTAIN,1575,,,,,,,,,21,,,,,,,
1649817,LW,63275,A,CTAIN,260,,,,,,,,,17,,,,,,,
1656196,LW,63275,A,CTAIN,620,,,,,,,,,19,,,,,,,
1645966,LW,63275,A,CTAIN,2730,,,,,,,,,17,,,,,,,
1678480,YC,"","",CTAIN,516,,,,,,,,,24,,,,,,,
1680236,YC,"","",CTAIN,408,,,,,,,,,24,,,,,,,
1647087,LW,63291,A,CTAIN,2845,,,,,,,,,19,,,,,,,
1686734,PW,61058,A,CTAIN,2400,,,,,,,,,25,,,,,,,
1686399,PW,61182,A,CTAIN,900,,,,,,,,,25,,,,,,,
1682157,LW,63291,A,CTAIN,7370,,,,,,,,,21,,,,,,,
1688957,LW,41253,B,CTAIN,1290,,,,,,,,,15,,,,,,,
106698,LW,63275,A,CTAIN,330,,,,,,,,,18,,,,,,,
1660570,LW,63291,A,CTAIN,720,,,,,,,,,18,,,,,,,
1660498,LW,63291,A,CTAIN,900,,,,,,,,,18,,,,,,,
1660567,LW,63291,A,CTAIN,900,,,,,,,,,16,,,,,,,
1663140,PW,61058,A,CTAIN,1320,,,,,,,,,28,,,,,,,
1716368,LW,63291,A,CTAIN,450,,,,,,,,,15,,,,,,,
1664018,LW,63291,A,CTAIN,645,,,,,,,,,15,,,,,,,
1664642,LW,63291,A,CTAIN,880,,,,,,,,,20,,,,,,,
1686294,PW,61182,A,CTAIN,1180,,,,,,,,,32,,,,,,,
1668637,LW,41253,B,CTAIN,15540,,,,,,,,,15,,,,,,,
1648717,LW,63291,A,CTAIN,4860,,,,,,,,,23,,,,,,,
1236712,LW,63291,A,CTAIN,6510,,,,,,,,,17,,,,,,,
1643603,LW,63291,A,CTAIN,11344,,,,,,,,,16,,,,,,,
1663174,PW,60785,A,CTAIN,4980,,,,,,,,,18,,,,,,,
1647713,LW,63291,A,CTAIN,2050,,,,,,,,,20,,,,,,,
1669369,LW,63291,A,CTAIN,4320,,,,,,,,,19,,,,,,,
1684482,PW,61182,A,CTAIN,1620,,,,,,,,,24,,,,,,,
1684232,LW,63528,A,CTAIN,6675,,,,,,,,,18,,,,,,,
1688768,PY,53839,B,CTAIN,270,,,,,,,,,18,,,,,,,
1660589,LW,63291,A,CTAIN,180,,,,,,,,,18,,,,,,,
1696861,FDI,48678,B,CTAIN,3300,,,,,,,,,16,,,,,,,
1673203,LW,63291,A,CTAIN,2250,,,,,,,,,19,,,,,,,
1673205,LW,63291,A,CTAIN,4420,,,,,,,,,23,,,,,,,
1673201,LW,63291,A,CTAIN,12330,,,,,,,,,20,,,,,,,
1688344,PW,60360,A,CTAIN,1090,,,,,,,,,36,,,,,,,
1647097,LW,63291,A,CTAIN,1350,,,,,,,,,20,,,,,,,
1660258,LW,63291,A,CTAIN,1080,,,,,,,,,21,,,,,,,
1688372,PW,61182,A,CTAIN,1640,,,,,,,,,28,,,,,,,
1696861,LW,63291,A,CTAIN,4320,,,,,,,,,16,,,,,,,
1669926,FDI,2364,B,CTAIN,6900,,,,,,,,,15,,,,,,,
1673439,LW,63291,A,CTAIN,1570,,,,,,,,,19,,,,,,,
1688174,LW,63291,A,CTAIN,6760,,,,,,,,,20,,,,,,,
1652704,LW,63291,A,CTAIN,720,,,,,,,,,19,,,,,,,
1689250,PW,60360,A,CTAIN,270,,,,,,,,,28,,,,,,,
1267350,LW,63291,A,CTAIN,270,,,,,,,,,20,,,,,,,
1678040,LW,63669,A,CTAIN,810,,,,,,,,,19,,,,,,,
1677426,LW,63669,A,CTAIN,2610,,,,,,,,,17,,,,,,,
1668275,LW,63291,A,CTAIN,645,,,,,,,,,15,,,,,,,
1668277,LW,63291,A,CTAIN,930,,,,,,,,,15,,,,,,,
1668332,FDI,48678,B,CTAIN,615,,,,,,,,,16,,,,,,,
1670308,FDI,48140,B,CTAIN,1011,,,,,,,,,12,,,,,,,
1668274,LW,63291,A,CTAIN,360,,,,,,,,,15,,,,,,,
1417514,FDI,47713,B,CTAIN,1460,,,,,,,,,25,,,,,,,
1684258,PW,63359,A,CTAIN,1055,,,,,,,,,27,,,,,,,
1688663,PW,60360,A,CTAIN,340,,,,,,,,,36,,,,,,,
1689250,BA,39822,B,CTAIN,10200,,,,,,,,,28,,,,,,,
1625257,YC,"","",CTAIN,1750,,,,,,,,,24,,,,,,,
1578595,LW,63291,A,CTAIN,4140,,,,,,,,,18,,,,,,,
1421771,FDI,47713,B,CTAIN,2320,,,,,,,,,20,,,,,,,
1692256,BP,43931,B,CTAIN,615,,,,,,,,,23,,,,,,,
1688260,BP,43930,B,CTAIN,1785,,,,,,,,,25,,,,,,,
1668277,FDI,48678,B,CTAIN,945,,,,,,,,,15,,,,,,,
1668271,LW,63291,A,CTAIN,1110,,,,,,,,,22,,,,,,,
1651665,LW,63291,A,CTAIN,5580,,,,,,,,,20,,,,,,,
1609956,LW,63291,A,CTAIN,1380,,,,,,,,,20,,,,,,,
1689250,BG,31656,B,CTAIN,900,,,,,,,,,28,,,,,,,
1679181,LW,63291,A,CTAIN,6830,,,,,,,,,19,,,,,,,
1660239,LW,63291,A,CTAIN,4860,,,,,,,,,21,,,,,,,
1685652,LW,63291,A,CTAIN,4530,,,,,,,,,19,,,,,,,
1664565,LW,63291,A,CTAIN,2200,,,,,,,,,20,,,,,,,
1685374,LW,63291,A,CTAIN,2775,,,,,,,,,21,,,,,,,
1297831,PY,47219,B,CTAIN,930,,,,,,,,,20,,,,,,,
1648727,LW,63291,A,CTAIN,3240,,,,,,,,,19,,,,,,,
1648730,LW,63528,A,CTAIN,3450,,,,,,,,,19,,,,,,,
1398931,LW,63291,A,CTAIN,1700,,,,,,,,,18,,,,,,,
1648731,LW,63528,A,CTAIN,5760,,,,,,,,,17,,,,,,,
1668332,LW,63291,A,CTAIN,1020,,,,,,,,,16,,,,,,,
1668272,LW,63291,A,CTAIN,555,,,,,,,,,12,,,,,,,
1668271,FDI,48678,B,CTAIN,750,,,,,,,,,22,,,,,,,
1389990,LW,63291,A,CTAIN,1770,,,,,,,,,19,,,,,,,
1664959,LW,63275,A,CTAIN,7390,,,,,,,,,16,,,,,,,
1651679,LW,63291,A,CTAIN,10260,,,,,,,,,15,,,,,,,
1666042,LW,63275,A,CTAIN,11910,,,,,,,,,15,,,,,,,
1663335,LW,63291,A,CTAIN,6860,,,,,,,,,20,,,,,,,
1692349,LW,63291,A,CTAIN,1430,,,,,,,,,20,,,,,,,
1656200,LW,63275,A,CTAIN,7920,,,,,,,,,19,,,,,,,
1660568,LW,63291,A,CTAIN,720,,,,,,,,,21,,,,,,,
1663260,PW,60785,A,CTAIN,240,,,,,,,,,18,,,,,,,
1644821,LW,63519,A,CTAIN,5440,,,,,,,,,18,,,,,,,
1666029,PW,60360,A,CTAIN,120,,,,,,,,,24,,,,,,,
1688108,PW,63027,A,CTAIN,730,,,,,,,,,26,,,,,,,
1617336,LW,63528,A,CTAIN,6120,,,,,,,,,20,,,,,,,
1682710,BA,43753,B,CTAIN,6510,,,,,,,,,20,,,,,,,
1617316,LW,63528,A,CTAIN,5040,,,,,,,,,21,,,,,,,
1617357,LW,63528,A,CTAIN,2700,,,,,,,,,21,,,,,,,
1674896,BP,49533,B,CTAIN,4500,,,,,,,,,26,,,,,,,
1417514,LW,63291,A,CTAIN,800,,,,,,,,,25,,,,,,,
1644828,LW,63519,A,CTAIN,1720,,,,,,,,,13,,,,,,,
1624576,LW,63275,A,CTAIN,1720,,,,,,,,,19,,,,,,,
1638316,LW,62335,A,CTAIN,4000,,,,,,,,,16,,,,,,,
1638316,FDI,53209,B,CTAIN,5040,,,,,,,,,16,,,,,,,
1673115,LW,63291,A,CTAIN,15840,,,,,,,,,21,,,,,,,
1671786,LW,63291,A,CTAIN,3510,,,,,,,,,21,,,,,,,
1680047,FDI,48140,B,CTAIN,15000,,,,,,,,,19,,,,,,,
1617096,LW,63291,A,CTAIN,154,,,,,,,,,21,,,,,,,
1676251,LW,63291,A,CTAIN,2720,,,,,,,,,19,,,,,,,
1688746,FDC,60686,A,CTAIN,649,,,,,,,,,16,,,,,,,
1684193,LW,63528,A,CTAIN,2895,,,,,,,,,18,,,,,,,
1684189,LW,63528,A,CTAIN,4380,,,,,,,,,23,,,,,,,
1651316,LW,63291,A,CTAIN,2700,,,,,,,,,15,,,,,,,
1670558,PW,61058,A,CTAIN,3150,,,,,,,,,23,,,,,,,
1670919,FDI,40699,B,CTAIN,3750,,,,,,,,,17,,,,,,,
1399191,PY,39241,B,CTAIN,2900,,,,,,,,,21,,,,,,,
1421771,LW,63291,A,CTAIN,2300,,,,,,,,,20,,,,,,,
1648913,BA,40580,B,CTAIN,5570,,,,,,,,,28,,,,,,,
1686488,BP,43930,B,CTAIN,900,,,,,,,,,16,,,,,,,
1688493,PY,53839,B,CTAIN,1080,,,,,,,,,18,,,,,,,
1390070,PY,53850,B,CTAIN,330,,,,,,,,,17,,,,,,,
1663260,FDI,63347,A,CTAIN,3495,,,,,,,,,17,,,,,,,
1479610,BP,43930,B,CTAIN,5541,,,,,,,,,21,,,,,,,
1660571,LW,63291,A,CTAIN,540,,,,,,,,,16,,,,,,,
1716368,FDI,48678,B,CTAIN,270,,,,,,,,,15,,,,,,,
1673194,LW,63291,A,CTAIN,3090,,,,,,,,,20,,,,,,,
1642456,PY,53062,B,CTAIN,330,,,,,,,,,21,,,,,,,
1668504,LW,63291,A,CTAIN,22320,,,,,,,,,16,,,,,,,
1649817,PY,44780,B,CTAIN,330,,,,,,,,,17,,,,,,,
1614675,LW,62334,A,CTAIN,140,,,,,,,,,18,,,,,,,
1676252,LW,63291,A,CTAIN,8350,,,,,,,,,19,,,,,,,
1668579,LW,63291,A,CTAIN,7200,,,,,,,,,19,,,,,,,
1652862,LW,41253,B,CTAIN,8790,,,,,,,,,15,,,,,,,
1656199,LW,63275,A,CTAIN,1980,,,,,,,,,19,,,,,,,
1656200,PY,44780,B,CTAIN,660,,,,,,,,,19,,,,,,,
1602495,FDI,63201,A,CTAIN,270,,,,,,,,,12,,,,,,,
1670823,LW,63275,A,CTAIN,1440,,,,,,,,,16,,,,,,,
1673200,LW,63291,A,CTAIN,8830,,,,,,,,,20,,,,,,,
1673195,LW,63291,A,CTAIN,2300,,,,,,,,,18,,,,,,,
1673440,LW,63291,A,CTAIN,14640,,,,,,,,,20,,,,,,,
1710521,BP,53816,B,CTAIN,1100,,,,,,,,,23,,,,,,,
1702920,LW,63571,A,CTAIN,9130,,,,,,,,,19,,,,,,,
1689889,FDI,63645,A,CTAIN,9360,,,,,,,,,15,,,,,,,
1699735,FDI,53615,B,CTAIN,3300,,,,,,,,,18,,,,,,,
1703091,FDI,53615,B,CTAIN,1200,,,,,,,,,18,,,,,,,
1674931,LW,63571,A,CTAIN,4730,,,,,,,,,17,,,,,,,
1715863,LW,63669,A,CTAIN,465,,,,,,,,,21,,,,,,,
1206710,PY,42594,B,CTAIN,380,,,,,,,,,16,,,,,,,
1706548,LW,63528,A,CTAIN,1380,,,,,,,,,16,,,,,,,
1206715,PY,42594,B,CTAIN,13720,,,,,,,,,17,,,,,,,
1707444,LW,63669,A,CTAIN,2835,,,,,,,,,23,,,,,,,
1715862,PW,63435,A,CTAIN,2430,,,,,,,,,17,,,,,,,
1717448,PY,47219,B,CTAIN,4450,,,,,,,,,18,,,,,,,
1575895,LW,63669,A,CTAIN,470,,,,,,,,,19,,,,,,,
1552950,PY,47230,B,CTAIN,4680,,,,,,,,,21,,,,,,,
1543710,LW,63669,A,CTAIN,9870,,,,,,,,,20,,,,,,,
1685012,LW,63571,A,CTAIN,7920,,,,,,,,,17,,,,,,,
1056579,LW,63291,A,CTAIN,6210,,,,,,,,,21,,,,,,,
1695630,PY,53900,B,CTAIN,3690,,,,,,,,,15,,,,,,,
1688512,LW,63372,A,CTAIN,460,,,,,,,,,18,,,,,,,
1682736,LW,63669,A,CTAIN,9600,,,,,,,,,15,,,,,,,
1685658,LW,63669,A,CTAIN,5580,,,,,,,,,20,,,,,,,
1703091,LW,63571,A,CTAIN,3310,,,,,,,,,18,,,,,,,
1696040,LW,63571,A,CTAIN,1930,,,,,,,,,18,,,,,,,
1696040,FDI,53615,B,CTAIN,1340,,,,,,,,,18,,,,,,,
1695999,PA,53837,B,CTAIN,8100,,,,,,,,,14,,,,,,,
1675978,LW,63291,A,CTAIN,29640,,,,,,,,,19,,,,,,,
1688035,LW,41140,B,CTAIN,2650,,,,,,,,,15,,,,,,,
1688510,LW,63065,A,CTAIN,2500,,,,,,,,,18,,,,,,,
1697339,LW,63669,A,CTAIN,6900,,,,,,,,,15,,,,,,,
1679514,PW,63664,A,CTAIN,200,,,,,,,,,18,,,,,,,
1713949,PY,44768,B,CTAIN,2310,,,,,,,,,17,,,,,,,
1712500,PA,53936,B,CTAIN,608,,,,,,,,,9,,,,,,,
1711898,PA,53944,B,CTAIN,900,,,,,,,,,9,,,,,,,
1713949,LW,63321,A,CTAIN,5670,,,,,,,,,17,,,,,,,
1665275,PW,63584,A,CTAIN,630,,,,,,,,,15,,,,,,,
1680395,PW,63584,A,CTAIN,840,,,,,,,,,25,,,,,,,
1689673,LW,63494,A,CTAIN,1480,,,,,,,,,22,,,,,,,
1657282,LW,63581,A,CTAIN,2940,,,,,,,,,18,,,,,,,
1690931,LW,63668,A,CTAIN,26730,,,,,,,,,18,,,,,,,
1705301,PY,47219,B,CTAIN,1280,,,,,,,,,21,,,,,,,
1689681,LW,63658,A,CTAIN,5850,,,,,,,,,22,,,,,,,
1625780,PY,47230,B,CTAIN,1230,,,,,,,,,19,,,,,,,
1625779,PY,47230,B,CTAIN,1980,,,,,,,,,19,,,,,,,
1715487,PW,63664,A,CTAIN,3251,,,,,,,,,18,,,,,,,
1685405,LW,63669,A,CTAIN,250,,,,,,,,,20,,,,,,,
1714190,LW,63669,A,CTAIN,1725,,,,,,,,,20,,,,,,,
1714190,PY,44768,B,CTAIN,320,,,,,,,,,20,,,,,,,
1691378,PY,44022,B,CTAIN,165,,,,,,,,,17,,,,,,,
1689483,LW,63669,A,CTAIN,2880,,,,,,,,,20,,,,,,,
1719612,PW,60441,A,CTAIN,1557,,,,,,,,,18,,,,,,,
1700230,LW,63669,A,CTAIN,17160,,,,,,,,,16,,,,,,,
1706546,LW,63528,A,CTAIN,1785,,,,,,,,,16,,,,,,,
1715862,LW,63528,A,CTAIN,2535,,,,,,,,,17,,,,,,,
1705878,LW,63669,A,CTAIN,195,,,,,,,,,21,,,,,,,
1706545,LW,63528,A,CTAIN,1230,,,,,,,,,19,,,,,,,
1504270,LW,63528,A,CTAIN,670,,,,,,,,,16,,,,,,,
1705579,LW,63669,A,CTAIN,1035,,,,,,,,,21,,,,,,,
1650256,LW,63669,A,CTAIN,8400,,,,,,,,,15,,,,,,,
1552952,PY,47230,B,CTAIN,4350,,,,,,,,,19,,,,,,,
1715406,PW,60441,A,CTAIN,4009,,,,,,,,,18,,,,,,,
1721979,BP,53816,B,CTAIN,6750,,,,,,,,,18,,,,,,,
1685579,LW,63669,A,CTAIN,5300,,,,,,,,,20,,,,,,,
1721058,BP,53816,B,CTAIN,2160,,,,,,,,,27,,,,,,,
1719612,LW,63669,A,CTAIN,1132,,,,,,,,,18,,,,,,,
1707446,LW,63669,A,CTAIN,2325,,,,,,,,,20,,,,,,,
1709645,LW,63669,A,CTAIN,1935,,,,,,,,,17,,,,,,,
1712499,PA,53936,B,CTAIN,1335,,,,,,,,,9,,,,,,,
1711999,PA,53944,B,CTAIN,600,,,,,,,,,9,,,,,,,
1650145,LW,63571,A,CTAIN,38,,,,,,,,,16,,,,,,,
1697784,LW,63668,A,CTAIN,360,,,,,,,,,21,,,,,,,
1700402,LW,63668,A,CTAIN,4680,,,,,,,,,21,,,,,,,
1700171,FDI,48678,B,CTAIN,1980,,,,,,,,,18,,,,,,,
1608456,LW,63669,A,CTAIN,2605,,,,,,,,,20,,,,,,,
1693488,LW,63668,A,CTAIN,5280,,,,,,,,,18,,,,,,,
1695482,LW,63668,A,CTAIN,1320,,,,,,,,,18,,,,,,,
1693489,LW,63668,A,CTAIN,4680,,,,,,,,,15,,,,,,,
1715472,PW,63664,A,CTAIN,720,,,,,,,,,18,,,,,,,
1715406,LW,63669,A,CTAIN,4009,,,,,,,,,18,,,,,,,
1700234,LW,63668,A,CTAIN,23540,,,,,,,,,20,,,,,,,
1689432,LW,63669,A,CTAIN,6740,,,,,,,,,20,,,,,,,
1705260,LW,63669,A,CTAIN,4575,,,,,,,,,23,,,,,,,
1705880,LW,63669,A,CTAIN,720,,,,,,,,,23,,,,,,,
1707445,LW,63669,A,CTAIN,3720,,,,,,,,,19,,,,,,,
1705865,LW,63669,A,CTAIN,2880,,,,,,,,,26,,,,,,,
1693488,FDI,48678,B,CTAIN,5280,,,,,,,,,18,,,,,,,
1695349,FDI,48678,B,CTAIN,1650,,,,,,,,,18,,,,,,,
1693549,LW,63668,A,CTAIN,3630,,,,,,,,,18,,,,,,,
1689675,LW,63658,A,CTAIN,34705,,,,,,,,,19,,,,,,,
1699266,LW,63668,A,CTAIN,5920,,,,,,,,,18,,,,,,,
1680235,LW,63669,A,CTAIN,3600,,,,,,,,,20,,,,,,,
1717448,LW,63578,A,CTAIN,10860,,,,,,,,,18,,,,,,,
1711004,LW,63291,A,CTAIN,9520,,,,,,,,,20,,,,,,,
1713883,PY,47219,B,CTAIN,2880,,,,,,,,,24,,,,,,,
1582596,PY,44207,B,CTAIN,500,,,,,,,,,20,,,,,,,
1695349,LW,63668,A,CTAIN,3630,,,,,,,,,18,,,,,,,
1552070,PY,47230,B,CTAIN,1755,,,,,,,,,21,,,,,,,
100113,LW,41118,B,CTAIN,5060,,,,,,,,,21,,,,,,,
1689579,LW,63064,A,CTAIN,2970,,,,,,,,,23,,,,,,,
1654362,LW,63669,A,CTAIN,930,,,,,,,,,18,,,,,,,
1708228,LW,63571,A,CTAIN,2640,,,,,,,,,16,,,,,,,
1699269,LW,63668,A,CTAIN,6160,,,,,,,,,18,,,,,,,
1701151,LW,63668,A,CTAIN,4490,,,,,,,,,18,,,,,,,
1705303,PY,63666,A,CTAIN,1220,,,,,,,,,24,,,,,,,
1701151,FDI,48678,B,CTAIN,2310,,,,,,,,,18,,,,,,,
1693489,FDI,48678,B,CTAIN,4620,,,,,,,,,15,,,,,,,
1713895,PY,47219,B,CTAIN,960,,,,,,,,,21,,,,,,,
1690931,FDI,48678,B,CTAIN,11220,,,,,,,,,18,,,,,,,
1698118,LW,63668,A,CTAIN,17440,,,,,,,,,18,,,,,,,
1699313,LW,63668,A,CTAIN,6120,,,,,,,,,18,,,,,,,
1697418,LW,63571,A,CTAIN,3150,,,,,,,,,16,,,,,,,
1654361,LW,63669,A,CTAIN,300,,,,,,,,,18,,,,,,,
1664574,PW,60441,A,CTAIN,730,,,,,,,,,20,,,,,,,
1678643,LW,63291,A,CTAIN,1300,,,,,,,,,20,,,,,,,
1700171,LW,63668,A,CTAIN,4320,,,,,,,,,18,,,,,,,
1699265,LW,63668,A,CTAIN,15840,,,,,,,,,18,,,,,,,
1695482,FDI,48678,B,CTAIN,3915,,,,,,,,,18,,,,,,,
1715685,LW,63291,A,CTAIN,10296,,,,,,,,,20,,,,,,,
1187631,BA,40580,B,CTAIN,2900,,,,,,,,,24,,,,,,,
1678747,LW,63668,A,CTAIN,2430,,,,,,,,,16,,,,,,,
1667785,LW,63571,A,CTAIN,5040,,,,,,,,,20,,,,,,,
1705587,PY,53900,B,CTAIN,5832,,,,,,,,,18,,,,,,,
1685268,LW,63669,A,CTAIN,2400,,,,,,,,,15,,,,,,,
1653583,LW,63669,A,MXPLT,350,,,,,,,,,18,,,,,,,
1692786,LW,63291,A,CTAIN,2085,,,,,,,,,21,,,,,,,
1598595,PY,31834,B,CTAIN,1980,,,,,,,,,18,,,,,,,
1699430,LW,63668,A,CTAIN,30960,,,,,,,,,21,,,,,,,
1642907,BP,53816,B,CTAIN,3410,,,,,,,,,16,,,,,,,
1689434,LW,63571,A,CTAIN,6710,,,,,,,,,17,,,,,,,
1700365,LW,63571,A,CTAIN,390,,,,,,,,,18,,,,,,,
1687484,FDI,63644,A,CTAIN,1560,,,,,,,,,15,,,,,,,
1692786,PW,63584,A,CTAIN,1395,,,,,,,,,21,,,,,,,
1687290,LW,63291,A,CTAIN,1395,,,,,,,,,15,,,,,,,
1687484,LW,63291,A,CTAIN,1395,,,,,,,,,15,,,,,,,
1674585,LW,63669,A,CTAIN,7560,,,,,,,,,19,,,,,,,
1675787,LW,63291,A,CTAIN,21000,,,,,,,,,19,,,,,,,
1667660,FDI,53654,B,CTAIN,23100,,,,,,,,,20,,,,,,,
1645460,PY,47230,B,CTAIN,270,,,,,,,,,19,,,,,,,
1678747,PW,63364,A,CTAIN,1200,,,,,,,,,16,,,,,,,
1662096,PY,47218,B,CTAIN,2520,,,,,,,,,22,,,,,,,
1655530,LW,63669,A,CTAIN,3450,,,,,,,,,17,,,,,,,
1692256,FDC,63709,A,CTAIN,5190,,,,,,,,,16,,,,,,,
1669329,LW,63571,A,CTAIN,3980,,,,,,,,,18,,,,,,,
1698573,LW,63291,A,CTAIN,5040,,,,,,,,,18,,,,,,,
1687290,FDI,63644,A,CTAIN,1880,,,,,,,,,15,,,,,,,
1687503,PY,47219,B,CTAIN,4590,,,,,,,,,18,,,,,,,
1662682,LW,63669,A,CTAIN,100,,,,,,,,,19,,,,,,,
1675797,LW,63291,A,CTAIN,5195,,,,,,,,,18,,,,,,,
1715688,LW,63291,A,CTAIN,1171,,,,,,,,,22,,,,,,,
1715693,LW,63669,A,CTAIN,7810,,,,,,,,,15,,,,,,,
1715685,PY,44768,B,CTAIN,10296,,,,,,,,,20,,,,,,,
1715674,LW,63291,A,CTAIN,59642,,,,,,,,,20,,,,,,,
1644368,PY,47230,B,CTAIN,1310,,,,,,,,,20,,,,,,,
1551151,PY,47230,B,CTAIN,2630,,,,,,,,,16,,,,,,,
1699480,LW,63668,A,CTAIN,13900,,,,,,,,,18,,,,,,,
1679329,LW,63571,A,CTAIN,1450,,,,,,,,,18,,,,,,,
1679330,LW,63571,A,CTAIN,1430,,,,,,,,,18,,,,,,,
1674586,LW,63669,A,CTAIN,390,,,,,,,,,17,,,,,,,
1715674,PY,44768,B,CTAIN,59642,,,,,,,,,20,,,,,,,
1682202,LW,63291,A,CTAIN,2473,,,,,,,,,24,,,,,,,
1644711,PY,47230,B,CTAIN,1775,,,,,,,,,22,,,,,,,
1700365,FDI,53615,B,CTAIN,150,,,,,,,,,18,,,,,,,
1672601,PY,44768,B,CTAIN,1318,,,,,,,,,20,,,,,,,
1672653,PY,44768,B,CTAIN,563,,,,,,,,,20,,,,,,,
1672664,LW,63291,A,CTAIN,530,,,,,,,,,20,,,,,,,
1672664,PY,44768,B,CTAIN,530,,,,,,,,,20,,,,,,,
1672653,LW,63291,A,CTAIN,563,,,,,,,,,20,,,,,,,
1692539,PY,44768,B,CTAIN,1094,,,,,,,,,20,,,,,,,
1692537,LW,63291,A,CTAIN,5390,,,,,,,,,20,,,,,,,
1692539,LW,63291,A,CTAIN,1094,,,,,,,,,20,,,,,,,
1672601,LW,63291,A,CTAIN,1318,,,,,,,,,20,,,,,,,
1685262,LW,63669,A,CTAIN,8100,,,,,,,,,15,,,,,,,
1693072,LW,63668,A,CTAIN,3960,,,,,,,,,21,,,,,,,
1699735,LW,63571,A,CTAIN,5990,,,,,,,,,18,,,,,,,
1662545,PW,60443,A,CTAIN,1248,,,,,,,,,16,,,,,,,
1712124,LW,63601,A,CTAIN,9900,,,,,,,,,20,,,,,,,
1667659,LW,63571,A,CTAIN,7980,,,,,,,,,19,,,,,,,
1679327,LW,63571,A,CTAIN,420,,,,,,,,,18,,,,,,,
1689618,LW,63494,A,CTAIN,14790,,,,,,,,,18,,,,,,,
1709592,LW,63571,A,CTAIN,1013,,,,,,,,,21,,,,,,,
1696080,LW,63571,A,CTAIN,1019,,,,,,,,,22,,,,,,,
1656437,PY,44043,B,CTAIN,6245,,,,,,,,,21,,,,,,,
1646784,PY,44043,B,CTAIN,17805,,,,,,,,,18,,,,,,,
1692540,LW,63291,A,CTAIN,20175,,,,,,,,,20,,,,,,,
1692537,PY,44768,B,CTAIN,26951,,,,,,,,,20,,,,,,,
1702396,LW,63372,A,CTAIN,7430,,,,,,,,,23,,,,,,,
1699049,CW,48118,B,CTAIN,7506,,,,,,,,,18,,,,,,,
1645769,PW,60628,A,CTAIN,1200,,,,,,,,,26,,,,,,,
1705262,LW,63669,A,CTAIN,1080,,,,,,,,,18,,,,,,,
1706547,LW,63528,A,CTAIN,1500,,,,,,,,,16,,,,,,,
1715863,PW,63435,A,CTAIN,1485,,,,,,,,,21,,,,,,,
1698668,LW,63669,A,CTAIN,1080,,,,,,,,,9,,,,,,,
1712262,LW,63528,A,CTAIN,6840,,,,,,,,,20,,,,,,,
1657281,LW,63581,A,CTAIN,1050,,,,,,,,,17,,,,,,,
1700139,LW,63668,A,CTAIN,48930,,,,,,,,,18,,,,,,,
1711319,LW,63669,A,CTAIN,17020,,,,,,,,,18,,,,,,,
1685794,LW,39148,B,CTAIN,2460,,,,,,,,,14,,,,,,,
1670955,LW,63669,A,CTAIN,2205,,,,,,,,,15,,,,,,,
1719324,FDI,63645,A,CTAIN,1620,,,,,,,,,21,,,,,,,
1712718,BA,45028,B,CTAIN,3020,,,,,,,,,24,,,,,,,
1683487,PY,53850,B,CTAIN,945,,,,,,,,,24,,,,,,,
1700701,PW,63359,A,CTAIN,3300,,,,,,,,,23,,,,,,,
1688036,LW,63528,A,CTAIN,7990,,,,,,,,,21,,,,,,,
1685520,LW,63571,A,CTAIN,2200,,,,,,,,,19,,,,,,,
91527,LW,63747,A,CTAIN,2190,,,,,,,,,17,,,,,,,
1701585,LW,63669,A,CTAIN,7335,,,,,,,,,20,,,,,,,
1670955,PY,43179,B,CTAIN,1965,,,,,,,,,15,,,,,,,
1698284,LW,63669,A,CTAIN,3405,,,,,,,,,18,,,,,,,
1698284,PY,43179,B,CTAIN,1230,,,,,,,,,18,,,,,,,
1701928,FDI,48140,B,CTAIN,3780,,,,,,,,,19,,,,,,,
1629777,CW,44849,B,CTAIN,6646,,,,,,,,,15,,,,,,,
1689776,PY,47219,B,CTAIN,2880,,,,,,,,,22,,,,,,,
1693749,CW,53873,B,CTAIN,1290,,,,,,,,,18,,,,,,,
1683434,FDI,53614,B,CTAIN,5740,,,,,,,,,19,,,,,,,
1695842,FDI,53614,B,CTAIN,1980,,,,,,,,,19,,,,,,,
1695842,LW,63571,A,CTAIN,5260,,,,,,,,,19,,,,,,,
1654019,BG,44017,B,CTAIN,460,,,,,,,,,19,,,,,,,
1712722,BA,40580,B,CTAIN,800,,,,,,,,,24,,,,,,,
